Title,Date,view_count,like_count,comment_count,url
موعد مباراة الزمالك وستيلينبوش الجنوب أفريقي فى إياب ربع نهائي الكونفدرالية,2025-04-05,869,3,0,https://youtu.be/PCxqVCwcbIg
بايرن ميونخ بطل الدوري #الدوري_الالماني #بايرن_ميونخ,2025-04-05,866,9,0,https://youtu.be/MKLMb4oEyIY
( الاهلي vs الإسماعيلي ) في نهائي كأس مصر 🏆🔥 تتوقعوا مين فاز 🤔,2025-04-05,860,0,0,https://youtu.be/v_O3pWhMxxk
متى فاز منتخب الأردن ببطل كأس الوحدة العربية!#رياضة #كرة_القدم,2025-04-05,822,4,0,https://youtu.be/4ruM7aTUE_E
محمدعبدالمنعم يقترب من الرجوع للاهلى فى كاس العالم#الاهلي #محمد_عبدالمنعم #نيس #كرة_القدم,2025-04-05,818,0,1,https://youtu.be/vYTAujiaE6s
الفرق الخمسة الأكثر تتويجاً بلقب دوري أبطال أوروبا,2025-04-05,708,16,0,https://youtu.be/u1efvEDyqE0
فينيسيوس يهدر ركلة جزاء، ومختار دياخابي يمنح فالنسيا التقدم بتسجيله الهدف الأول فى دقيقة الـ15,2025-04-05,674,2,0,https://youtu.be/rUqxdAyiN28
موعـد مباراة الاهلي القادمة ضد الهلال السوداني في إياب دوري أفريقياوالتشكيل والقنوات الناقلة والمعلق,2025-04-05,658,0,1,https://youtu.be/hwp6CsQvs8Q
Mbappé #realmadrid #football  #live #highlights #reels #shortvideo,2025-04-05,640,3,0,https://youtu.be/uiwXpc-Zjiw
جلسة حاسمة لتجديد #زيزو مع #الزمالك غداً رحيل كولر عن الأهلي وصدمة من رامي ربيعة! وميدو يجهز مفاجأة,2025-04-05,633,8,7,https://youtu.be/N5oZSKm8ulc
عاجل 🚨تشكيل ريال مدريد ضد فالنسيا يشهد وجود حارس الكاستيا فران جونزاليس لأول مرة,2025-04-05,606,3,0,https://youtu.be/58EjGm-C7bc
جدول مباريات اليوم السبت 5-4-2025 - بث مباشر مباريات اليوم - مباريات اليوم بث مباشر,2025-04-05,568,1,0,https://youtu.be/d36c__QNb8U
الاتحاد لم يحقق سوى فوز وحيد على الأهلي في آخر 13 مباراة بملعب الأخير في جميع البطولات 😱إليكم,2025-04-05,499,0,0,https://youtu.be/TaKGkn9nHF8
مواعيد مباريات الاهلي شهر ابريل 2025 | مباريات الاهلي في دوري أبطال آسيا,2025-04-05,466,7,0,https://youtu.be/AS9Q4mh2_Sk
اخبار مانشستر يونايتد | مؤتمر روبن أموريم | ماقبل ديربي مانشستر,2025-04-05,362,53,9,https://youtu.be/1Y5YhpegrEQ
زيزو اهلاوي و لا زملكاوي ؟!! تعالي و انا اقولك  ؟!! #الاهلي #الزمالك #احمد_سيد_زيزو,2025-04-05,353,7,2,https://youtu.be/zt4s-2h3xp8
برنامج الكورة مع باسم| بعثة الأهلي تغادر مطار القاهرة إلى موريتانيا‎,2025-04-05,329,3,0,https://youtu.be/XbrXyGqHN3A
معلومة: قبل مباراة اليوم، فريق فالنسيا لم يحقق اي إنتصار هذا الموسم خارج أرضه في الليغا.,2025-04-05,242,1,0,https://youtu.be/CQKoTv7oats
ملخص ماتش ريال مدريد قصاد فلنسية فى الدورى,2025-04-05,209,2,0,https://youtu.be/MwOLviG6J3o
"تحدي خمن اللاعب من صورة الإينمي""غيبلي ستايل""🏀⚽ #كرة_القدم #تحديات",2025-04-05,188,1,6,https://youtu.be/CCt6T6qdDvc
فضيحة | خسارة ريال مدريد امام فالنسيا وضياع الدورى 🔥✅🚨,2025-04-05,181,0,0,https://youtu.be/qbhKzh8RQok
باريس سان جيرمان يطمح إلى حسم اللقب الثالث عشر عندما يستضيف أنجيه في الجولة28#باريس_سان_جيرمان,2025-04-05,171,2,0,https://youtu.be/eLC_lEGxf88
موعد مبارة برشلونة وريال بتيس اليوم والقنوات الناقلة,2025-04-05,137,1,0,https://youtu.be/iEPIMdDGobU
🔸هايدنهايم 🆚 باير ليفركوزن ابرز مباريات اليوم في الدوري الالماني 🔥🔥🔥🔥#الدوري_الالماني,2025-04-05,129,0,0,https://youtu.be/evusrPCT-Zs
حمزة علاء يكشف حقيقة الشائعات ورفضه الجلوس مع الأهلي,2025-04-05,79,0,0,https://youtu.be/sxSxuOVp4Z4
أهداف مباراة شباب بلوزداد 4 نجم مقرة 0 الجولة 21 الدوري الجزائري 2024-2025,2025-04-05,70,1,0,https://youtu.be/hdZ2fcxAnTk
من هو أكثر لاعب سجل أكبر عدد من الأهداف في موسم واحد!,2025-04-05,57,0,0,https://youtu.be/xmfdrGS0CQc
كم مرة فاز المنتخب السعودي ببطولة كأس آسيا!,2025-04-05,48,0,0,https://youtu.be/kG-gIC4LqEM
هدف الأسطورة ناصر منسى فى مباراة الاهلى والزمالك في السوبر الافريقي فكرهم ونكد عليهم #الزمالك,2025-04-05,38,2,0,https://youtu.be/qwkT-VMnDEI
كان يا مكان ريال مدريد لم يعد كما كان ماذا فعلة يا انشلوتي😔🤍,2025-04-05,30,3,0,https://youtu.be/Qxik4dTLGh0
يلا يا أهلي ❤️🦅 #ملعب_+90,2025-04-05,26,7,2,https://youtu.be/WV2F6OPG448
ريال مدريد ضد فالنسيا (1-2) جميع الأهداف والنتيجة وتحليل موجز لأبرز أحداث المباراة اليوم,2025-04-05,23,0,0,https://youtu.be/3-eSfLE_1gY
هدف السوبر الافريقي الأهلى والزمالك #اهلاوي #zamalek #الاهلي الاول ايمن منصور,2025-04-05,23,1,0,https://youtu.be/_EZTM_U5Fqk
الاهلي x الهلال السودانى دورى ابطال افريقيا,2025-04-05,16,6,2,https://youtu.be/rA72_LrD1XQ
باريس قادم يا كاس الذهب #باريس_سان_جيرمان #football #كرةقدم #كاس_العالم_للأندية,2025-04-05,14,2,0,https://youtu.be/VqnDy41buh8
موعد مباراة ريال مدريد وفالنسيا والقنوات الناقلة اليوم السبت 5-4-2025 الجولة 30 من الدوري الإسباني,2025-04-05,13,3,0,https://youtu.be/ijOJAqW8FJo
افضل الفرق في دوري الابطال في تاريخ,2025-04-05,10,1,0,https://youtu.be/b0bpos43vu8
افضل فرق في تاريخ كاس العالم للانديه,2025-04-05,9,1,1,https://youtu.be/AMbhSeBdvng
اهداف مباراة ريال مدريد وفالنسيا اليوم,2025-04-05,8,0,0,https://youtu.be/pFPYI3Wgf5s
الاهلى و انبى 0/1 السوبر المصرى 2006 هدف أبوتريكة 90+,2025-04-05,6,0,0,https://youtu.be/55yIMnvMT0o
برومو ريال مدريد vs ريال سويداد _ كأس اسبانيا #مدريد #مدريدستا,2025-04-05,6,1,0,https://youtu.be/V6WycXgYI4k
كارثة تنتظر الاهلي في مباراة العودة مع الهلال السوداني #الاهلي #الزمالك #ابوتريكة,2025-04-05,6,2,0,https://youtu.be/WeAsSXrbRdw
هدف على الحسن قمه النار,2025-04-05,6,1,0,https://youtu.be/6smA2ZxAGMc
صدمة لاعبي ريال مدريد من الخسارة ضد فالنسيا 💔من المسئول عن الخساره,2025-04-05,4,0,0,https://youtu.be/BXCAdw_uWk4
اهداف ريال مدريد و فالنسيا ⚽,2025-04-05,1,1,0,https://youtu.be/vdfbDmhRh2Q
كارلو انشيلوتي يخرج بتصريحات نارية بعد هزيمة ريال مدريد أمام فالنسيا في الدوري الإسباني,2025-04-05,1,0,0,https://youtu.be/-oGAuvqhNmw
شاهد مهارت الاسطوره القادمه بيدري مهارات مجنونه🥵🥶,2025-04-05,0,0,0,https://youtu.be/Ur2g0dcpbzA
ملخص مباراة فولهام وليفربول (3-2) | الدوري الإنجليزي الممتاز - الجولة 31,2025-04-06,1118614,24620,533,https://youtu.be/MR8sk2fzuIg
ملخص مباراة مانشستر يونايتد ومانشستر سيتي (0-0) | الدوري الإنجليزي الممتاز - الجولة 31,2025-04-06,421018,10656,300,https://youtu.be/m6ZhZZHgvLk
نتائج الاهلي والزمالك في بطولة كاس الرابطة❌ #مصر #الاهلي #افريقيا #الزمالك #الاهلى #اهلاوي,2025-04-06,87607,3133,20,https://youtu.be/-fxPRlmHRv0
ابوتريكه يفتح النار علي لاعبي ليفربول بعد الهزيمة من فولهام,2025-04-06,65462,665,54,https://youtu.be/jf5A7fFg_JA
ابو تريكة يدافع عن محمد صلاح في الاستوديو .. ويفتح النار علي جورديولا,2025-04-06,50096,545,16,https://youtu.be/bFFHjdloLwI
#الأهلي_فوق_الجميع #الاهلي #الأهلي,2025-04-06,46130,736,6,https://youtu.be/P8h8A5VLmxo
موعد مباراة الاهلي القادمة ضد الهلال في عودة ربع النهائي من دوري ابطال افريقيا 2025والقنوات الناقلة,2025-04-06,34365,0,15,https://youtu.be/rQLluGcVnfk
مامارداشفيلي يتحدث عن penalty vinicius، إصابة musaiala،نهاية قصة muller مع البايرن وosimhen #shorts,2025-04-06,29438,0,2,https://youtu.be/WoI9Vt11BhE
تم تسجيل هذا الهدف من غير ماحد يلاحظ 🤨💢,2025-04-06,29285,1766,3,https://youtu.be/cbqWMQ5iXGc
موعد مباريات ربع نهائي دوري ابطال اوروبا 2025,2025-04-06,27521,176,3,https://youtu.be/UjE5DLTpDwQ
موعد مباراة الأهلي والهلال السوداني القادمة والقنوات الناقلة إياب ربع نهائي دوري ابطال افريقيا 2025,2025-04-06,25296,192,15,https://youtu.be/WuXjJrCNyNc
موعد وتوقيت مباراة الجيش الملكي وبيراميدز في ربع نهائي دوري أبطال أفريقيا 2025 والقنوات الناقلة,2025-04-06,22620,276,20,https://youtu.be/EYyqsJp5hhc
تركيب هدف الاسطورة يوسف الثنيان بصوت المعلق الكبير  فارس عوض 🎙️💙😘🔥,2025-04-06,21172,152,9,https://youtu.be/a1pQhBcHYQ4
الزمالك يودع كأس الرابطه بتعادل مع مودرن سبورت.طبلوا و ارقصوا لزيزو.ونقارن نفسنا بالاهلي,2025-04-06,19492,1690,68,https://youtu.be/a4oA0R4WPJY
اغلى البطولات واجملها 🥺💙,2025-04-06,18986,439,27,https://youtu.be/8PEr8bk2Fhs
رد فعل غير متوقع من ابو تريكة علي ديربي مانشستر في الدوري الانجليزي,2025-04-06,16744,214,7,https://youtu.be/I9S5_d035hU
لاتنسى هذا حجمك امامي 🤏🏻🤣💙!!! #الهلال#shorts,2025-04-06,14414,443,133,https://youtu.be/zyUKjcfXZ0Q
أخطر فرصة لـ سالم تضيع في مرمى بينتو😰💔!!! #الهلال#shorts,2025-04-06,13799,271,27,https://youtu.be/s9csqCZr4VI
فقدنا أبن الهلال البار ولا يعوض رحيل أحد 💔🔥💙,2025-04-06,12968,179,10,https://youtu.be/ysupRFrQ8CQ
كمل الفيديو #الاهلى #اهلاوي #الاهلي,2025-04-06,12877,70,0,https://youtu.be/NGQCGZ5Vm0o
كاردوزو مدرب صن داونز يفاجئ جماهير الترجي بتصريح ناري.. ما القصة؟,2025-04-06,12454,146,0,https://youtu.be/ip2Cdw1PSs0
المدرب المرعب 😱😱,2025-04-06,11484,180,2,https://youtu.be/g8BmpPduERY
تعليق محمد أبو تريكة علي ارقام عمر مرموش مع مان سيتي,2025-04-06,7319,122,1,https://youtu.be/h-kwp44hcMw
هدف فيلهلمسون على طريقة غاريث بيل 😍🔥💙😘,2025-04-06,6888,133,3,https://youtu.be/NW1svSY9xlQ
تعيين الحكم البوسني عرفان بيليتو لإدارة مباراة ريال مدريد و ارسنال #لايك #ريال_مدريد#ترند  #اكسبلور,2025-04-06,6087,12,0,https://youtu.be/-UnJgnGlq1c
ترتيب الدوري الانجليزي بعد انتهاء مباريات اليوم الاحد 6 - 4 - 2025 بعد هزيمة ليفربول وتعادل السيتي,2025-04-06,5878,50,18,https://youtu.be/EVyg7jByt0E
هدف فيلهلمسون العالمي 😍💙🔥,2025-04-06,5614,105,4,https://youtu.be/xhDiU9-1oDA
هدف حسين الشحات في الهلال السوداني #الاهلي #الهلال_السودانى #أبطال_إفريقيا,2025-04-06,4137,32,0,https://youtu.be/0J22yon941I
90 دقيقة تفصل الأهلي عن نصف النهائي.. فهل يحسمها في موريتانيا؟ #خربشة_كورة,2025-04-06,4085,0,0,https://youtu.be/rPKYXOO-GAk
ترتيب المجموعة 1 بعد نهاية دور مجموعات #دوري_ابطال_افريقيالأقل _من _17 _سنة #المغرب #maroc #football,2025-04-06,3539,19,0,https://youtu.be/o8O1kORsrO8
أسرع 5 أهداف في تاريخ دوري ابطال أوروبا 🔥✅,2025-04-06,3424,187,9,https://youtu.be/zk_UGGj3q24
مفاجأة في أسعار تذاكر مباراة الأهلى وبيراميدز,2025-04-06,2941,79,8,https://youtu.be/NZrVxDnTIHg
نتخطئ الظروف ونصنع الفوز 💙💙💙💙🔥😘,2025-04-06,2896,119,6,https://youtu.be/q-x8hROalnw
مباراة الجيش الملكي ضد بيراميدز المصري في إياب دور الربع النهائي من دوري أبطال إفريقيا,2025-04-06,2895,8,2,https://youtu.be/5tktpvUVHeQ
اهداف سلمان الفرج مع الهلال 🔥😘💙😍,2025-04-06,2837,93,4,https://youtu.be/zAysmCmGvJI
كيفين ماشي 😢😢,2025-04-06,2519,70,1,https://youtu.be/S43yTU0Bv6U
موعد مباراة برشلونة ودورتموند القادمة والقنوات الناقلة 🔥 دوري أبطال أوروبا 2025,2025-04-06,2483,13,0,https://youtu.be/D3jXgpcq9xI
#الاتحاد_الاهلي 🛑 ديربي تكسير العظام💪مباراة غريبة جدا😱,2025-04-06,2420,313,20,https://youtu.be/TUfg1KSVKRE
رد ناري من ابو تريكة علي تصريحات ميدو ضد الاهلي وان الزمالك هو بعبع الاهلي رد قوي لايصدق🚨😳,2025-04-06,2394,40,3,https://youtu.be/Fbj7QGJfzaI
هدف الشعره 💙_ياسر_القحطاني💙💙😍🔥,2025-04-06,2374,85,3,https://youtu.be/lDGe-eNkCFw
بث مباشر مباراة برشلونة ضد ريال بيتيس الان في الدوري الاسباني || تابع الان,2025-04-06,2371,0,0,https://youtu.be/0F38QQHVZn4
#الأهلي #الاهلي #اهلاوي #صفقات_الأهلي #اكسبلور #دوريابطالافريقيا #أخبار_الأهلي #الزمالك #football,2025-04-06,2263,79,5,https://youtu.be/-gf-54jxC1c
هدف محمد صلاح ليفربول,2025-04-06,2191,17,0,https://youtu.be/DL6aoUGb3WA
3 مبارايات كلاسيكو محتملة 🥶🔥,2025-04-06,2189,196,1,https://youtu.be/efbC8BLPbwE
موعد وتوقيت مباراة الأهلي والهلال في ربع نهائي دوري أبطال أفريقيا 2025 والقنوات الناقلة,2025-04-06,2160,6,0,https://youtu.be/Gf6okqPzHWY
#الأهلي #الاهلي #اهلاوي #صفقات_الأهلي #اكسبلور #دوريابطالافريقيا #أخبار_الأهلي #الزمالك #football,2025-04-06,2017,58,3,https://youtu.be/IxDZN_rFbII
ريال مدريد لا يهمني الأداء,2025-04-06,1927,44,1,https://youtu.be/KJBsR8T8StI
موعد وتوقيت مباراة الأهلي والهلال في ربع نهائي دوري أبطال أفريقيا 2025 والقنوات الناقلة,2025-04-06,1650,14,3,https://youtu.be/mrXkOIffX3A
